GP_CODE,GP_NAME,SUB_ICB_LOCATION_CODE,SUB_ICB_LOCATION_NAME,ICB_CODE,ICB_NAME,Model_Type,Validation_MAPE,Validation_RMSE,Avg_Monthly_Forecast
E85042,THE NEW SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,13.90030184690478,327.44287986313503,2316.271401312174
E85045,TWICKENHAM PARK MEDICAL CENTRE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,14.923548092713448,264.12179201345674,1799.8591091867029
E85046,EASTMEAD AVENUE SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,9.438121371023499,231.2113006513823,2512.777348441055
E85048,"DR CANISIUS & DR HASAN, PARKVIEW CFH&W",W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,8.14332360341295,372.43002167629203,3922.655098443531
E85049,BELMONT MEDICAL CENTRE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,8.76845647145511,405.3644298427176,4095.261312661376
E85050,GREENFORD ROAD MED.CTR.,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,5.353738723895851,194.46759748846998,3309.0135016910094
E85051,GREENFORD AVENUE FHP,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,7.2470791970791675,210.4214796136245,2401.3356071711128
E85052,CRANFORD MEDICAL CENTRE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,8.244812854099875,408.86757257913195,3820.5510762787358
E85053,THE MEDICAL CENTRE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,10.357382503649655,252.81141348076298,2193.146805420669
E85054,HILLVIEW SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,7.122424491744257,540.9175171711703,5243.103249221662
E85055,THE BUSH DOCTORS,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,12.456916811744861,738.5445328175296,4328.809498413654
E85056,ST DAVIDS PRACTICE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,15.074977970185651,396.10636140979057,2530.869331277651
E85057,QUEENS WALK PRACTICE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,12.727330559686292,494.5811482795375,3054.372902987152
E85058,BLUE WING FAMILY DOCTOR UNIT,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,5.245672215759562,172.27389331635135,2369.6446777029687
E85059,CHESTNUT PRACTICE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,7.9326522075563854,255.8197485274079,2646.2826277564604
E85060,KINGFISHER PRACTICE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,9.763458342899778,251.29697586761918,2232.6164945595892
E85061,WELCOME PRACTICE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,8.826406885328291,323.0850137582715,2410.982488091772
E85062,HIYOS,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,18.15666474596195,899.3648391147028,5815.907025206037
E85064,WEST END SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,21.138630609296982,694.0925961072147,3814.1832057851752
E85066,THE BEDFORD PARK SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,7.947348939887873,116.4031907257569,1099.4307542540619
E85069,OLDFIELD FAMILY PRACTICE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,4.128658299345508,115.94171108060303,2053.9416130481995
E85071,CLIFFORD HOUSE MEDICAL CENTRE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,13.669442188639511,144.8316886954736,1166.2710190001499
E85074,WEST KENSINGTON GP SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,7.10967427845038,169.85749081915642,1979.2720271753851
E85075,GP SURGERY @ ACTON GARDENS,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,7.5091083998430745,182.41030482997692,2249.028760306845
E85077,SHEPHERDS BUSH MEDICAL CENTRE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,12.865593028697809,134.33096561661782,1053.8463243680135
E85083,DR SIVANESAN & PARTNER,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,5.770657455118601,248.21504400118516,3114.437969775036
E85088,ELMBANK SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,9.703270998511488,317.55783936404976,2624.617859886856
E85090,HAMMOND ROAD SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,8.35141263088614,308.3766692606231,2554.929919286449
E85091,BRUNSWICK SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,13.833598523825563,188.11349056156726,1386.4150237432932
E85096,MEDICAL CENTRE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,6.419751807319014,204.06873322068728,2813.4465369779405
E85098,ISLIP MANOR MEDICAL CENTRE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,10.354772004634716,324.89677522641125,3230.642225259127
E85099,THE AVENUE SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,7.206906378800813,199.94187383235624,2182.146849118658
E85103,LADY MARGARET ROAD MEDICAL CENTRE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,3.4015993743486397,97.15283405036409,2229.2424637775334
E85107,THE MILL HILL SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,23.183734486448973,891.8924907292418,2838.5092275898437
E85108,MANDEVILLE MEDICAL CENTRE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,5.526899781705571,138.70880778023212,2299.4664137057125
E85109,THE ACTON HEALTH CENTRE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,11.088993716631055,186.94348447377357,1505.2148979239616
E85111,PERIVALE MEDICAL CLINIC,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,5.85067072647733,156.9372275173638,2153.7392434283142
E85112,ELMTREES SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,10.263018984804058,556.6839726257182,3178.0333408886363
E85113,REDWOOD PRACTICE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,8.58909514961782,223.97201173309384,2108.8991479337187
E85114,CROSSLANDS SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,22.075095064645645,1022.2799418106736,2903.4430609173014
E85115,PENTELOW PRACTICE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,20.035338658962242,359.3941476554226,1086.4481500520214
E85116,THE CUCKOO LANE PRACTICE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,16.28969454508959,558.664371691376,1422.6281219965756
E85118,THE FULHAM MEDICAL CENTRE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,5.249181732711139,165.48251993384503,2380.5020458342574
E85119,THE MWH PRACTICE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,11.199697126670346,858.4815060262493,5784.104436314384
E85120,THE ARGYLE SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,12.989672454935782,821.1476714120836,6505.152328125536
E85121,GURU NANAK MEDICAL CENTRE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,4.113023162584379,260.04689671384364,5525.807756535899
E85122,THE FLORENCE ROAD SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,10.951355020734184,602.4797834083149,5963.965475655736
E85123,THE CORFTON ROAD SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,5.005438753062382,318.9943690948448,4012.056021338895
E85124,GP AT HAND,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,5.565815130276353,1383.0529796987696,20707.655354171628
E85125,STERNDALE SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,9.050557918390751,175.99823127000238,1283.0440838943778
E85126,GREEN PRACTICE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,9.524381172039709,355.9099881142725,2862.1420388301026
E85127,THE BARNABAS MEDICAL CTRE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,7.016387208955807,252.08691404244178,2998.2624566449667
E85128,SANDS END HEALTH CLINIC,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,3.6090337907390175,435.276472215823,11179.069965318778
E85129,THE MANSELL ROAD PRACTICE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,8.5474262674369,236.7516791057467,2834.50867839732
E85130,CHISWICK FAMILY PRACTICE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,5.3444721616545365,120.39578474654678,1635.780701748502
E85600,WILLOW PRACTICE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,7.449815081183359,388.16414601773,3315.6094213937745
E85605,BRENTFORD GROUP PRACTICE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,19.137993284003688,990.5623433343652,3493.7236386187083
E85623,SOMERSET MEDICAL CENTRE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,10.53274423066357,157.1372440640352,1545.9601521338402
E85624,"DR UPPAL & PARTN, PARKVIEW CTR FOR H&W",W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,6.692374186878452,223.5965192261824,2869.7811711073796
E85628,ELTHORNE PARK SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,6.746334653931692,228.31506903812067,2910.1194158999533
E85633,THE SOUTHALL MEDICAL CTR.,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,9.662905856044095,346.2391493681091,3673.0634635751235
E85635,THE VALE SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,9.777233240248933,187.6767034255268,1355.0401035049617
E85636,PARK MEDICAL CENTRE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,8.28776541647284,412.9973054316564,4150.280145197393
E85640,THE CHURCHFIELD ROAD SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,9.189072278142563,126.11980662387172,1101.3127814198576
E85643,MEADOW VIEW,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,9.70776092038714,504.2192763330073,3683.2075987392486
E85649,FULHAM CROSS MEDICAL CENTRE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,6.435356332751918,104.34034941022323,1362.4863590387101
E85656,SUNRISE MEDICAL CENTRE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,7.38816790923965,295.9775245383261,2811.8408504187223
E85657,EALING PARK HEALTH CENTRE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,2.5907842886103007,175.2186274043881,3770.457947295294
E85658,HOLLY ROAD MEDICAL CENTRE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,7.585976160019266,129.93695720714402,1545.765813914318
E85659,"DR RK KUKAR, PARKVIEW CTR FOR H&W",W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,3.9874292808325613,28.288902404491704,702.6763417273055
E85663,THE SALUJA CLINIC,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,5.728532553801036,281.147621560114,4447.6263769557245
E85677,THE HORN LANE SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,9.232898303244575,356.6861729153685,2856.6210585041295
E85680,CLOISTER ROAD SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,4.093072711262187,251.71880976695329,5352.392723689597
E85681,JERSEY PRACTICE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,6.3228717778074515,319.66123100853673,4527.500196232222
E85682,DORMERS WELLS MEDICAL CENTRE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,14.495630082737412,400.023015412126,2940.2117404704654
E85683,GLEBE STREET SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,12.446205573573499,188.63054195978856,1197.4907130210543
E85685,THE LILYVILLE SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,16.976773573060214,1864.762671907221,8081.717579999639
E85687,ACTON LANE MEDICAL CENTRE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,5.849325446609192,166.39543141062325,2447.311452238168
E85693,CHISWICK MEDICAL PRACTICE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,8.380894670668514,824.9051689771035,8193.044371362295
E85694,THE BOILEAU ROAD SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,13.045083313602104,206.4745080061752,1430.5689652395522
E85696,CLIFFORD ROAD SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,4.198942836513447,276.68263416725256,5564.811535545582
E85697,GREENBROOK BEDFONT,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,6.038568527214647,194.79881767866493,2654.619529843924
E85699,GROVE VILLAGE MEDICAL CENTRE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,12.236769398796836,546.6381007238857,4495.722355744178
E85707,SKYWAYS MEDICAL CENTRE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,6.703140162796843,228.68188587208718,3147.4608949213634
E85708,GILL MEDICAL PRACTICE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,5.928766263949658,212.61272266421406,3021.0931076511984
E85712,GOODCARE PRACTICE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,2.4101543437423225,149.92605917238697,5173.491735514747
E85715,BROADMEAD SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,4.9258675200602395,175.5545145083039,2825.8561619543084
E85716,BATH ROAD SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,11.789838421075853,1518.1429271358804,10615.823520737877
E85718,HATTON MEDICAL PRACTICE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,15.487810238537195,215.84009802407712,1295.618104570902
E85719,ASHVILLE SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,5.6713137410460694,275.0027975260626,3933.9732805912263
E85721,THE TOWN SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,11.426130094254745,116.67752441140681,861.8736396353953
E85725,THE GROVE MEDICAL PRACTICE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,4.712097383942979,137.727292467833,2526.0946659333244
E85726,MATTOCK LANE HEALTH CENTRE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,8.887646505322778,104.7886892608436,1220.1070334892725
E85734,QUEENS PARK MEDICAL PRACTICE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,18.795678663754092,326.0406373777554,1809.3589521231524
E85735,BRENTFORD FAMILY PRACTICE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,9.941363013462343,373.2114698354512,2875.5420169719364
E85736,LITTLE PARK SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,12.71131622438896,529.8206507462254,3130.750003453895
E85739,HMC HEALTH HESTON GREAT WEST,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,7.39930475413033,396.1521498904734,3750.872374480495
E85744,ARGYLE HEALTH-ISLEWORTH PRACTICE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,8.172631534712723,406.4920325616248,4108.5632933985935
E85745,JUBILEE GARDENS MEDICAL CENTRE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,11.210871821015953,516.372985650526,4517.097724774993
E85746,GROVE PARK TERRACE SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,8.25480677491139,112.95914204195414,1240.4261034192134
E85748,"THE MEDICAL CENTRE, DR KUKAR",W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,4.7147447438033865,64.95014023907412,1260.0848951923347
E85750,SPRING GROVE MEDICAL PRACTICE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,5.178006355954219,174.10893288031892,2837.214699013408
E86001,MOUNTWOOD SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,3.1401567989025896,252.1585455265648,5881.378747979153
E86005,THE OAKLAND MEDICAL CENTRE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,10.142595984764666,359.4578512821673,3106.4143883965457
